5997602;1281;844456.927137548;695837.794607515;8839.2;233.012;46.3051;47.7198;20.66862;Sun;M
5997602;1496;805367.278244781;682038.581043694;8290.56;235.351;49.4291;47.5793;25.46722;Sun;M
5997602;1890;737626.919860862;658084.483812821;6400.8;250.14;40.3458;47.774;10.57331;Sun;M
5997602;2030;715920.869151459;644319.785487997;5334;257.984;28.2928;51.53446;10.52076;Sun;M
5997602;2200;692578.405692808;629523.025962946;4175.76;267.986;22.23497;51.07555;11.87432;Sun;M
5997602;2560;643693.923330354;629427.058236712;2194.56;273.104;17.27223;50.07283;60.99752;Sun;M
5997686;0;1078384.5040385;748606.704426299;853.44;283.151;17.79855;53.02399;57.27372;Sun;M
5997686;36;1075396.68387862;745658.442693802;1310.64;281.698;17.13735;54.91039;55.01522;Sun;M
5997686;76;1070828.89764309;744846.160826927;1859.28;278.912;17.73243;56.68998;57.50732;Sun;M
5997686;156;1060128.36350542;743011.181013404;2712.72;271.013;22.39617;55.1915;39.15782;Sun;M
5997686;435;1010641.58987099;733012.307375153;5090.16;257.098;29.5882;49.32463;12.00402;Sun;M
5997686;635;969666.927852432;725040.936580505;6705.6;245.688;36.2445;46.9074;12.20382;Sun;M
5997686;770;940777.873794098;719382.043524642;7528.56;239.706;42.77;45.3436;13.47812;Sun;M
5997686;897;914087.93206727;714205.987610543;8686.8;231.772;49.3784;45.3452;20.65242;Sun;M
5997686;1247;844931.775297177;692667.923396703;8869.68;233.205;45.9226;47.8076;20.20242;Sun;M
5997686;1447;805402.559519796;679942.302446504;8839.2;234.224;49.8147;47.7856;26.24892;Sun;M
5997686;1786;738340.938097545;653682.36762374;7223.76;243.838;43.5485;47.3618;16.96502;Sun;M
5997686;1926;716435.325960539;642087.01281313;6217.92;254.332;33.4143;49.97977;8.89782;Sun;M
5997686;2091;692547.547442091;629544.832057815;4328.16;263.231;24.07634;52.15658;12.00832;Sun;M
5997686;2426;643571.70647096;628516.894112617;2346.96;273.482;16.74786;50.21819;67.62742;Sun;M
5997719;0;1078285.14802041;748466.915663087;1188.72;281.322;17.13936;55.25576;56.80182;Sun;M
5997719;29;1075292.19429387;746796.869992758;1737.36;277.959;17.86812;57.06897;61.82762;Sun;M
5997719;64;1071088.07434176;745863.050203485;2194.56;274.207;19.31551;57.13969;60.74822;Sun;M
5997719;140;1060430.19118055;743796.797840383;3322.32;267.764;26.1038;52.91866;22.83532;Sun;M
5997719;419;1009801.67613815;733643.956632795;6583.68;246.858;34.6833;48.1842;10.91446;Sun;M
5997719;619;970214.960847893;725756.723519232;8442.96;233.249;48.5144;46.8676;16.42412;Sun;M
5997719;769;940806.289256168;719894.183981003;8839.2;233.261;49.3504;45.5125;17.36622;Sun;M
5997719;904;914267.695771249;714613.252747188;8839.2;232.875;48.4146;45.3129;19.28032;Sun;M
5997719;1266;845014.068788498;693514.111091164;8839.2;232.984;46.143;47.7744;20.54752;Sun;M
5997719;1471;805831.128214256;680608.709906878;8839.2;234.198;48.998;47.291;28.17382;Sun;M
5997719;1830;738258.827473951;654279.903651424;6431.28;249.826;40.2137;47.8662;10.60599;Sun;M
5997719;1960;715665.805800484;642529.991271749;5212.08;257.295;29.2446;51.23933;10.09052;Sun;M
5997719;2105;691114.719918634;637668.770420784;4023.36;267.027;22.36414;51.5985;12.40592;Sun;M
5997719;2420;643587.181579373;629814.627897556;2225.04;273.132;17.25644;50.0837;61.19722;Sun;M
5997922;0;1078622.59521982;748377.396251306;1066.8;282.132;16.93749;54.67086;56.28692;Sun;M
5997922;36;1075277.83336701;745717.570951566;1706.88;277.728;17.90194;57.11801;62.19272;Sun;M
5997922;66;1071325.58123822;745055.403718093;2133.6;274.613;19.02047;57.28337;62.28192;Sun;M
5997922;146;1060271.04402822;741174.766135411;3291.84;267.673;26.0861;52.90461;22.91822;Sun;M
5997922;420;1011449.07178694;724767.980035497;6370.32;248.13;33.0666;48.4553;11.69992;Sun;M
5997922;620;971780.857877437;719047.665567163;8016.24;241.546;39.7988;46.4841;11.92912;Sun;M
5997922;770;941928.62612948;714736.991620493;8839.2;233.109;48.8769;45.56;17.66412;Sun;M
5997922;905;914988.876903438;710857.297805175;8839.2;232.807;48.0456;45.4858;19.30362;Sun;M
5997922;1262;845572.730966421;693265.989188144;8839.2;232.977;46.1145;47.7761;20.52732;Sun;M
5997922;1472;805182.742700356;680136.040443854;8839.2;234.226;49.8144;47.7919;26.25592;Sun;M
5997922;1851;737477.90814933;658037.393331301;6461.76;249.681;40.5902;47.7352;11.07812;Sun;M
5997922;2021;715471.602779151;644079.966642805;5791.2;253.787;34.3248;49.71142;9.10485;Sun;M
5997922;2211;692349.909894121;629376.045223697;4846.32;263.985;23.64639;52.11684;12.18142;Sun;M
5997922;3131;643698.888723208;630480.732066003;1798.32;276.104;14.537924;51.11551;76.27752;Sun;M
5998094;0;1094800.25196832;757339.75800841;1188.72;279.52;16.1783;57.35289;72.21632;Sun;H
5998094;46;1095101.29929001;751344.013559031;1645.92;277.978;17.81521;57.09748;66.60582;Sun;H
5998094;145;1091056.2359398;737144.62945857;3048;268.681;24.45623;54.58628;36.84152;Sun;H
5998094;205;1082209.59274241;734077.726046913;3474.72;268.331;24.83356;54.07402;32.58172;Sun;H
5998094;790;972115.665168193;705946.779623545;8839.2;232.773;47.1433;46.2801;17.55002;Sun;H
5998094;935;943141.708491347;704442.613445513;8839.2;232.81;47.9838;45.5997;18.28122;Sun;H
5998094;1070;915954.382499899;703381.102884184;8839.2;232.666;47.3162;45.8107;19.38302;Sun;H
5998094;1427;845135.007071399;691464.796874161;8839.2;232.963;46.0078;47.8263;20.44642;Sun;H
5998094;1632;805253.375089949;679094.90019702;8717.28;233.281;50.1649;47.959;26.96722;Sun;H
5998094;2021;737415.27115885;658036.25226586;6400.8;250.142;40.3464;47.7749;10.57791;Sun;H
5998094;2191;715782.477751943;644328.756847466;5242.56;257.43;29.1164;51.27452;10.14422;Sun;H
5998094;2381;692670.680702402;629690.528915345;4328.16;263.231;24.07466;52.15777;12.00832;Sun;H
5998094;2741;643841.736773945;628551.725167772;2346.96;273.483;16.74558;50.21074;67.59602;Sun;H
5998609;0;1095574.47933855;758892.447374927;1463.04;278.372;17.55166;55.86865;58.31952;Sun;M
